product_id,legacy_id,status,title,handle,vendor,product_type,description,current_seo_title,current_seo_description,online_store_url,recommended_handle,recommended_seo_title,recommended_seo_description,change_handle,handle_change_reason,change_seo_title,change_seo_description
gid://shopify/Product/9790715101517,9790715101517,ACTIVE,ATK (MINIANIA) - Pielucha FLANELOWA - kolor z nadrukiem - (70x80 cm),atk-miniania-pielucha-z-flaneli-kolor-z-nadrukiem-pakowane-po-5szt,mamapack,,"Pieluchy flanelowe ATK (Miniania) to kolorowe, miękkie i trwałe pieluchy wykonane z wysokiej jakości flaneli bawełnianej. Pieluchy nie podrażniają skóry dziecka, są antyalergiczne i przyjazne środowisku. Po praniu zachowują swoje właściwości, dzięki czemu są wielokrotnego użytku. Rozmiar pieluch to zazwyczaj 70x80 cm, co czyni je bardzo funkcjonalnymi​",ATK Pielucha z flaneli kolor z nadrukiem – zestaw 5 szt.,"Kolorowe pieluchy flanelowe ATK dla niemowląt, pakowane po 5 sztuk. Miękkie, przyjazne dla skóry i wielokrotnego użytku. Idealne do codziennej pielęgnacji.",https://mamapack.pl/products/atk-miniania-pielucha-z-flaneli-kolor-z-nadrukiem-pakowane-po-5szt,atk-miniania-pielucha-z-flaneli-kolor-z-nadrukiem-pakowane-po-5szt,Atk - Pielucha Flanelowa - kolor z nadrukiem – mamapack,"Atk (miniania) - Pielucha Flanelowa - kolor z nadrukiem - (70x80 cm). Pieluchy flanelowe ATK (Miniania) to kolorowe, miękkie i trwałe pieluchy wykonane z",False,,True,True
gid://shopify/Product/9790715199821,9790715199821,ACTIVE,ATK (MINIANIA) - Pielucha FLANELOWA - BIAŁA  - (80x70cm) - 1 szt.,atk-miniania-pielucha-flanelowa-80x70-biala-bez-nadruku-cena-za-1szt-pakowane-po-5szt,mamapack,,"Pielucha flanelowa ATK (Miniania) o wymiarach 80x70 cm, w kolorze białym, to miękki i przyjazny dla skóry produkt, idealny do codziennej pielęgnacji niemowląt. Wykonana z wysokiej jakości, 100% bawełnianej flaneli, zapewnia doskonałą przepuszczalność powietrza i jest delikatna dla wrażliwej skóry dziecka. Dzięki neutralnemu kolorowi i braku nadruku, sprawdzą się zarówno w domu, jak i podczas spacerów​",ATK Pielucha flanelowa biała 80x70 cm bez nadruku – pakiet 5 szt.,"ATK biała pielucha flanelowa 80x70 cm – delikatna, miękka i idealna dla skóry niemowląt. Pakowane po 5 sztuk, wykonane z bawełny, wielorazowego użytku.",https://mamapack.pl/products/atk-miniania-pielucha-flanelowa-80x70-biala-bez-nadruku-cena-za-1szt-pakowane-po-5szt,atk-miniania-pielucha-flanelowa-80x70-biala-bez-nadruku-cena-za-1szt-pakowane-po-5szt,Atk - Pielucha Flanelowa - Biała - - 1 szt – mamapack,"Atk (miniania) - Pielucha Flanelowa - Biała - (80x70cm) - 1 szt. Pielucha flanelowa ATK (Miniania) o wymiarach 80x70 cm, w kolorze białym, to miękki i",False,,True,True
gid://shopify/Product/9790715265357,9790715265357,ACTIVE,AVENT SCF254/24 - Wkładki jednorazowe - (24 szt.),avent-scf254-24-wkladki-jednorazowe-24-szt,mamapack,,"Wkładki laktacyjne jednorazowe Avent SCF254/24 (24 szt.) zostały zaprojektowane, aby zapewnić maksymalny komfort i ochronę podczas karmienia piersią. Wkładki są supercienkie (2 mm) i posiadają wyprofilowany kształt, dzięki czemu są niewidoczne pod ubraniem. Górna warstwa o fakturze plastra miodu jest miękka i delikatna dla skóry, a wewnętrzna, chłonna warstwa zatrzymuje wilgoć, utrzymując skórę suchą przez całą dobę. Wkładki mają również oddychającą strukturę, która zapobiega przeciekaniu, oraz dwie taśmy klejące, które utrzymują wkładkę na miejscu​",Avent SCF254/24 Wkładki laktacyjne jednorazowe – 24 szt.,"Jednorazowe wkładki laktacyjne Avent SCF254/24 – supercienkie, chłonne i dyskretne. Utrzymują suchość przez całą dobę, zapewniając komfort podczas karmienia piersią.",https://mamapack.pl/products/avent-scf254-24-wkladki-jednorazowe-24-szt,avent-scf254-24-wkladki-jednorazowe-24-szt,Avent scf254/24 - Wkładki jednorazowe - 24 szt – mamapack,"Avent scf254/24 - Wkładki jednorazowe - 24 szt. Wkładki laktacyjne jednorazowe Avent SCF254/24 (24 szt.) zostały zaprojektowane, aby zapewnić maksymalny",False,,True,True
gid://shopify/Product/9790715330893,9790715330893,ACTIVE,CHICCO 00002256400000 - Krem na brodawki - (30 ml),chicco-00002256400000-krem-na-brodawki-30-ml,mamapack,,"Chicco 00002256400000 to krem na brodawki, stworzony z myślą o łagodzeniu podrażnień i nawilżaniu skóry w okresie karmienia piersią. Zawiera składniki takie jak wyciąg z opuncji, olejek migdałowy, masło shea i ceramidy, które wspierają regenerację skóry oraz zapobiegają pękaniu brodawek. Krem można stosować zarówno przed, jak i po porodzie, a jego delikatna formuła nie wymaga spłukiwania przed karmieniem​",Chicco Krem na brodawki 30 ml – regeneracja i nawilżenie,"Krem na brodawki Chicco 30 ml – łagodzi podrażnienia, wspiera regenerację i nawilżenie skóry w okresie karmienia piersią. Bezpieczny dla niemowląt, bez potrzeby spłukiwania.",https://mamapack.pl/products/chicco-00002256400000-krem-na-brodawki-30-ml,chicco-00002256400000-krem-na-brodawki-30-ml,CHICCO 00002256400000 - Krem na brodawki - (30 ml) – mamapack,"CHICCO 00002256400000 - Krem na brodawki - (30 ml). Chicco 00002256400000 to krem na brodawki, stworzony z myślą o łagodzeniu podrażnień i nawilżaniu",False,,True,True
gid://shopify/Product/9790715396429,9790715396429,ACTIVE,MEDELA 101041323 - Purelan maść LANOLINOWA- (7g),medela-101041323-purelan-masc-lanolinowa-7g,mamapack,,"Medela Purelan 100 (7g) to lanolinowa maść, stworzona z myślą o szybkim łagodzeniu bólu i suchości brodawek w okresie karmienia piersią. Produkt zawiera 100% naturalną lanolinę, która tworzy ochronną warstwę na skórze, jednocześnie głęboko nawilżając i wspomagając regenerację. Maść jest bezpieczna dla dziecka, co oznacza, że nie trzeba jej zmywać przed karmieniem. Dzięki małemu opakowaniu 7g, idealnie nadaje się do noszenia w torebce i stosowania w dowolnym momencie​",Medela Purelan 100 maść lanolinowa 7g – naturalna ulga dla brodawek,"Medela Purelan 100 maść lanolinowa 7g – szybka ulga dla bolących brodawek, 100% naturalna lanolina. Bezpieczna dla dziecka, bez potrzeby zmywania przed karmieniem.",https://mamapack.pl/products/medela-101041323-purelan-masc-lanolinowa-7g,medela-101041323-purelan-masc-lanolinowa-7g,MEDELA 101041323 - Purelan maść Lanolinowa- (7g) – mamapack,"MEDELA 101041323 - Purelan maść Lanolinowa- (7g). Medela Purelan 100 (7g) to lanolinowa maść, stworzona z myślą o szybkim łagodzeniu bólu i suchości",False,,True,True
gid://shopify/Product/9790715461965,9790715461965,ACTIVE,ARDO - Krem przeciw rozstępom,ardo-krem-przeciw-rozstepom,mamapack,,"Ardo Natal Anti-Stretch to krem przeciw rozstępom, który działa dwukierunkowo: zapobiega powstawaniu nowych rozstępów i minimalizuje widoczność już istniejących. Zawiera składniki takie jak olej z kiełków pszenicy, który zmiękcza skórę i poprawia jej elastyczność, oraz kwas hialuronowy, który zapewnia długotrwałe nawilżenie i wspomaga regenerację komórek. Krem można stosować już od 3 miesiąca ciąży do około 6 tygodni po porodzie. Jest to produkt wegański, hipoalergiczny, bez syntetycznych konserwantów i barwników​",Ardo Natal krem przeciw rozstępom – nawilżenie i ochrona,"Ardo Natal Anti-Stretch – skuteczny krem przeciw rozstępom, z kwasem hialuronowym i olejem z kiełków pszenicy. Zapobiega rozstępom, nawilża i wspomaga regenerację skóry.",https://mamapack.pl/products/ardo-krem-przeciw-rozstepom,ardo-krem-przeciw-rozstepom,Ardo - Krem przeciw rozstępom – mamapack,"Ardo - Krem przeciw rozstępom. Ardo Natal Anti-Stretch to krem przeciw rozstępom, który działa dwukierunkowo: zapobiega powstawaniu nowych rozstępów i",False,,True,True
gid://shopify/Product/9790715527501,9790715527501,ACTIVE,ARDO CARE - Lanolina 10ml,ardo-care-lanolina-10ml,mamapack,,"Ardo Care Lanolina to 100% naturalna maść lanolinowa, idealna do pielęgnacji wrażliwych i suchych brodawek w okresie karmienia piersią. Maść jest bezpieczna dla dziecka i nie wymaga zmywania przed karmieniem. Produkt pomaga w szybkim łagodzeniu podrażnień i wspiera proces gojenia się skóry, tworząc na niej ochronną barierę, która zatrzymuje wilgoć. Ardo Care jest hypoalergiczna, bez dodatków, konserwantów i zapachów, co sprawia, że doskonale nadaje się również dla skóry wrażliwej​",Ardo Care Lanolina 10ml – naturalna ochrona dla brodawek,"Ardo Care Lanolina 10ml – 100% naturalna maść do pielęgnacji suchych brodawek. Bezpieczna dla dziecka, hypoalergiczna, bez dodatków. Pomaga w regeneracji skóry.",https://mamapack.pl/products/ardo-care-lanolina-10ml,ardo-care-lanolina-10ml,Ardo Care - Lanolina 10ml – mamapack,"Ardo Care - Lanolina 10ml. Ardo Care Lanolina to 100% naturalna maść lanolinowa, idealna do pielęgnacji wrażliwych i suchych brodawek w okresie karmienia",False,,True,True
gid://shopify/Product/9790715625805,9790715625805,ACTIVE,AVENT SCF153/01-03 - Osłonki na piersi,avent-scf153-03-oslonki-na-piersi-srednie,mamapack,,"Philips Avent SCF153/03 to silikonowe osłonki na piersi w średnim rozmiarze (21 mm), zaprojektowane, aby chronić brodawki sutkowe przed podrażnieniami podczas karmienia piersią. Dzięki ultracienkiej konstrukcji w kształcie motyla osłonki umożliwiają dziecku bezpośredni kontakt ze skórą matki, co sprzyja nawiązywaniu więzi podczas karmienia. Produkt jest szczególnie przydatny przy płaskich lub wklęsłych brodawkach oraz przy problemach z przysysaniem się dziecka. Osłonki są łatwe do czyszczenia i przechowywania dzięki dołączonemu higienicznemu etui​",Avent SCF153/03 Średnie osłonki na piersi 21 mm – komfort karmienia,Avent SCF153/03 – silikonowe osłonki na piersi średnie (21 mm). Chronią podrażnione brodawki i ułatwiają karmienie. W zestawie higieniczne etui.,https://mamapack.pl/products/avent-scf153-03-oslonki-na-piersi-srednie,avent-scf153-03-oslonki-na-piersi-srednie,Avent scf153/01-03 - Osłonki na piersi – mamapack,"Avent scf153/01-03 - Osłonki na piersi. Philips Avent SCF153/03 to silikonowe osłonki na piersi w średnim rozmiarze (21 mm), zaprojektowane, aby chronić",False,,True,True
gid://shopify/Product/9790715986253,9790715986253,ACTIVE,"AKUKU A0549(50, 51, 52) - Majtki jednorazowe poporodowe - (5 szt.)",akuku-a0549-majtki-jednorazowe-poporodowe-s,mamapack,,"Akuku Majtki jednorazowe poporodowe A0549. Rozmiar: S: obwód bioder ok. 98 cm M: obwód bioder ok. 100 cm L: obwód bioder ok. 104 cm XL: obwód bioder ok. 108 cm Zawartość: 5 sztuki majtek jednorazowych Sposób użycia: Po użyciu majtki należy zapakować i wyrzucić do kosza. Skład: Flizelina. Jednorazowe majtki umożliwiają niezawodne podtrzymanie podkładów poporodowych, podpasek i wkładów chłonnych. Specjalnie zaprojektowana niezwykle przewiewna konstrukcja majtek umożliwia swobodną cyrkulację powietrza, zapewniając poczucie komfortu i świeżości - sprzyjają szybkiemu gojeniu się ran poporodowych. Majtki posiadają delikatną gumkę w pasie oraz w pachwinach, która nie uciska ciała przez co ich użytkowanie jest wygodne. Wykonane są z flizeliny, która zapewnia wyjątkową miękkość oraz komfort użytkowania, jednocześnie zapewniając utrzymanie właściwej higieny. Każda para zapakowana jest w pojedynczy woreczek. Wysoki stan majtek jest idealnym rozwiązaniem dla kobiet po cesarskim cięciu - nie uciskają w okolicy cięcia.",Akuku Majtki poporodowe S 5 szt. – komfort i higiena po porodzie,"Jednorazowe majtki poporodowe Akuku S – miękkie i przewiewne, idealne w połogu. Rozmiar S, opakowanie 5 sztuk. Zapewniają komfort i utrzymanie wkładów higienicznych.",https://mamapack.pl/products/akuku-a0549-majtki-jednorazowe-poporodowe-s,akuku-a0549-majtki-jednorazowe-poporodowe-s,AKUKU a0549 - Majtki poporodowe - 5 szt – mamapack,"AKUKU a0549(50, 51, 52) - Majtki jednorazowe poporodowe - 5 szt. Jednorazowe majtki umożliwiają niezawodne podtrzymanie podkładów poporodowych, podpasek i",False,,True,True
gid://shopify/Product/9790716084557,9790716084557,ACTIVE,LANSINOH - Osłonki laktacyjne Nipple Shields - 2 sztuki (1 para),lansinoh-oslonki-laktacyjne-nipple-shields-24mm,mamapack,,"Lansinoh Osłonki laktacyjne Nipple Shields 24mm to narzędzie wspomagające matki karmiące, które zmagają się z problemami z przystawianiem dziecka do piersi. Są wykonane z ultracienkiego, miękkiego i elastycznego silikonu, co zapewnia komfort podczas karmienia. Specjalny wycięty kształt maksymalizuje kontakt skóry matki z dzieckiem, wspierając naturalne karmienie. Osłonki są bezpieczne dla mamy i dziecka, nie zawierają BPA i BPS. Zestaw zawiera dwie osłonki oraz higieniczne etui do przechowywania","Lansinoh Nipple Shields 24mm - Osłonki laktacyjne, 2 sztuki","Lansinoh Nipple Shields 24mm – miękkie, elastyczne osłonki laktacyjne wspierające karmienie piersią przy problemach z przystawianiem. Zawiera etui.",https://mamapack.pl/products/lansinoh-oslonki-laktacyjne-nipple-shields-24mm,lansinoh-oslonki-laktacyjne-nipple-shields-24mm,Lansinoh - Osłonki laktacyjne Nipple Shields – mamapack,Lansinoh - Osłonki laktacyjne Nipple Shields - 2 sztuki (1 para). Lansinoh Osłonki laktacyjne Nipple Shields 24mm to narzędzie wspomagające matki,False,,True,True
gid://shopify/Product/9790716117325,9790716117325,ACTIVE,AKUKU A0234(5) - Majtki siateczkowe wielorazowe - (2 szt),akuku-a0234-majtki-siateczkowe-wielorazowe-l,mamapack,,"rozmiar M, obwód bioder ok. 90 cm rozmiar L, obwód bioder ok. 100 cmrozmiar XL, obwód bioder ok. 110 cmrozmiar XXL, obwód bioder ok. 125 cmOpakowanie zawiera 2 szt. majtek wielorazowych Wielorazowe majtki siateczkowe przeznaczone są dla kobiet głównie w okresie połogu oraz na oddziałach ginekologicznych i urologicznych, kiedy utrzymanie właściwej higieny jest niezwykle istotne. Umożliwiają one niezawodne podtrzymanie podkładów poporodowych i wkładów chłonnych. Specjalnie zaprojektowana niezwykle przewiewna konstrukcja majtek umożliwia swobodną cyrkulację powietrza, zapewniając poczucie komfortu i świeżości. Wykonane z trwałego i bardzo delikatnego materiału (91% poliester, 9% włókna poliuretanowe) zapobiegają podrażnieniom, jednocześnie zapewniając utrzymanie właściwej higieny. Majtki można wielokrotnie prać ręcznie. Po porodzie zalecane jest pranie majtek w szarym mydle. Dla zachowania właściwej higieny każda para majtek zapakowana jest w osobny woreczek foliowy.",Majtki siateczkowe wielorazowe AKUKU L - 2 sztuki,"Wielorazowe majtki siateczkowe AKUKU L, idealne na połóg. Przewiewne, komfortowe i trwałe. W zestawie 2 sztuki, rozmiar L.",https://mamapack.pl/products/akuku-a0234-majtki-siateczkowe-wielorazowe-l,akuku-a0234-majtki-siateczkowe-wielorazowe-l,AKUKU a0234 - Majtki siateczkowe wielorazowe - 2 szt – mamapack,AKUKU a0234(5) - Majtki siateczkowe wielorazowe - 2 szt. majtek wielorazowych Wielorazowe majtki siateczkowe przeznaczone są dla kobiet głównie w okresie,False,,True,True
gid://shopify/Product/9790716182861,9790716182861,ACTIVE,AKUKU A0501 - Podkład jednorazowy 60x90 cm SENSITIVE  - (10 szt.),akuku-a0501-podklad-jednorazowy-60x90-cm-sensitive-10-szt,mamapack,,"Pokład higieniczny Sensitive Akuku Parametry podkładów: Rozmiar: 90cm x 60cm Ilość: 10 sztuk Liczba warstw: 8 warstw Kolor: Biały Producent: Albis Mazur Wyprodukowano w Unii Europejskiej. Dla kogo przeznaczone są podkłady ochronne Sensitive ? Noworodków i dzieci- do przewijania oraz zabiegów pielęgnacyjnych w domu, na spacerze, w podróży; do ochrony przewijaka, materaca, wózka, fotelika oraz podczas nauki korzystania z nocnika. Mamy - w okresie połogu w szpitalu i w domu; podczas karmienia zarówno piersią jak i tradycyjnie Osób chorych i niepełnosprawnych - ułatwienie przy codziennej pielęgnacji; pozwalają zachować w czystości pościel, łóżko, fotel, wózek inwalidzki w domu i w szpitalu. Osób starszych - ochrona powierzchni przy dolegliwościach takich jak : nietrzymanie moczu, sączące się rany, odparzenia oraz po różnego rodzaju zabiegach ginekologicznych czy urologicznych. Cechy wyróżniające podkłady chłonne Akuku? Idealny rozmiar - dostosowany do potrzeb i wystarczający, aby zabezpieczyć daną powierzchnię. Zmieści się do torebki, wózka, kosmetyczki, plecaczka, saszetki itp. Chłonne - wysoko chłonne wypełnienie podkładu wykonane z pulpy celulozowej przy użyciu nowoczesnej technologii, szybko i skutecznie pochłania wilgoć zapewniając uczucie suchości. Delikatne - linia podkładów Sensitive jest przyjazna dla skóry: przyjemna w dotyku, miękka, niepodrażniająca włóknina wierzchnia daje wysoki poziom komfortu i nie powoduje podrażnień i uczuleń nawet przy bardzo wymagającej skórze; Nieprzemakalne - spodnia warstwa nie przepuszcza cieczy, dzięki temu wchłonięte płyny nie przesiąkają dając 100 % ochronę zabezpieczonej powierzchni. Wytrzymałe - wykorzystany materiał charakteryzuje wysoka jakość i wytrzymałość, dlatego podkłady Akuku nie rwią się, nie rolują podczas snu czy przemieszczania się.",AKUKU A0501 Podkład jednorazowy 60x90 cm SENSITIVE - 10 sztuk,"Podkład jednorazowy AKUKU 60x90 cm SENSITIVE, delikatny i chłonny. Idealny do pielęgnacji niemowląt i osób starszych. W opakowaniu 10 sztuk.",https://mamapack.pl/products/akuku-a0501-podklad-jednorazowy-60x90-cm-sensitive-10-szt,akuku-a0501-podklad-jednorazowy-60x90-cm-sensitive-10-szt,AKUKU a0501 - Podkład jednorazowy 60x90 cm Sensitive – mamapack,AKUKU a0501 - Podkład jednorazowy 60x90 cm Sensitive - 10 szt. Dla kogo przeznaczone są podkłady ochronne Sensitive ?,False,,True,True
gid://shopify/Product/9790716281165,9790716281165,ACTIVE,AKUKU A0030 - Nawilżany papier toaletowy - (50 szt.),akuku-a0030-nawilzany-papier-toaletowy-50-szt,mamapack,,"AKUKU A0030 Nawilżany papier toaletowy o zapachu mango to delikatny produkt, który idealnie nadaje się do codziennego użytku zarówno dla dzieci, jak i dorosłych. Dzięki przyjemnemu zapachowi mango zachęca dzieci do samodzielnego korzystania z toalety. Papier jest miękki, delikatny, a jego formuła zawiera 97% wody oraz składniki pielęgnacyjne, takie jak kwas mlekowy, pantenol i alantoina, które łagodzą i nawilżają skórę. Produkt jest biodegradowalny i kompostowalny, co sprawia, że jest przyjazny dla środowiska. Można go bezpiecznie spłukiwać w toalecie","Nawilżany papier toaletowy AKUKU A0030, 50 szt. - Zapach mango","AKUKU nawilżany papier toaletowy o zapachu mango, 50 szt. Biodegradowalny, delikatny i bez alkoholu. Idealny do codziennej pielęgnacji dzieci i dorosłych.",https://mamapack.pl/products/akuku-a0030-nawilzany-papier-toaletowy-50-szt,akuku-a0030-nawilzany-papier-toaletowy-50-szt,AKUKU a0030 - Nawilżany papier toaletowy - 50 szt – mamapack,"AKUKU a0030 - Nawilżany papier toaletowy - 50 szt. AKUKU A0030 Nawilżany papier toaletowy o zapachu mango to delikatny produkt, który idealnie nadaje się",False,,True,True
gid://shopify/Product/9790716346701,9790716346701,ACTIVE,AKUKU A0144 - Podkład higieniczny jednorazowy 60x90 cm -  proMED - (20 szt.),akuku-a0144-podklad-higieniczny-jednorazowy-60x90-cm-promed-20-szt,mamapack,,"Akuku proMED to jednorazowy podkład z wysoko chłonnym wkładem. Rozmiar 60 × 90 cm. Opakowanie zawiera 20 szt. podkładów. Idealny do zabezpieczenia materaca przed zabrudzeniem. Dzięki zastosowanej nowoczesnej technologii pulpy celulozowej jego wierzchnia warstwa jest bardzo delikatna, miła w dotyku i przyjazna dla skóry dziecka, natomiast folia na spodzie zabezpiecza materac i przewijak przed zamoczeniem. Wysokiej jakości podkład wyprodukowany w UE specjalnie dla najmłodszych dzieci nie powoduje podrażnień skóry podczas przewijania. Można go również stosować przy pielęgnacji osób obłożnie chorych z problemem nietrzymania moczu oraz jako dodatkowa ochrona pościeli szpitalnej. Zastosowanie przy pielęgnacji: pacjentów obłożnie chorych, osób z problemem nietrzymania moczu, niemowląt i małych dzieci. jako dodatkowa ochrona pościeli szpitalnych, podczas opieki paliatywnej. Wyprodukowany w UE",Podkład higieniczny jednorazowy AKUKU proMED 60x90 cm - 20 sztuk,"AKUKU A0144 podkład higieniczny jednorazowy 60x90 cm, 20 sztuk. Wysokochłonny, miękki, idealny do pielęgnacji niemowląt i osób chorych.",https://mamapack.pl/products/akuku-a0144-podklad-higieniczny-jednorazowy-60x90-cm-promed-20-szt,akuku-a0144-podklad-higieniczny-jednorazowy-60x90-cm-promed-20-szt,AKUKU a0144 - Podkład higieniczny jednorazowy 60x90 cm – mamapack,AKUKU a0144 - Podkład higieniczny jednorazowy 60x90 cm - proMED - 20 szt. Akuku proMED to jednorazowy podkład z wysoko chłonnym wkładem.,False,,True,True
gid://shopify/Product/9790716445005,9790716445005,ACTIVE,LANSINOH - Wkładki laktacyjne jednorazowe - (60 szt.),lansinoh-wkladki-laktacyjne-jednorazowe-60-szt,mamapack,,"Lansinoh Wkładki laktacyjne jednorazowe 60 szt. to wysokiej jakości produkt przeznaczony dla matek karmiących. Wkładki te zapewniają skuteczną ochronę przed przeciekaniem pokarmu dzięki wyjątkowo chłonnemu polimerowi, który zatrzymuje wilgoć wewnątrz. Wkładki są dyskretne, wyprofilowane tak, aby były niewidoczne pod bielizną, a dwa paski samoprzylepne zapobiegają ich przesuwaniu. Każda wkładka jest pakowana pojedynczo, co gwarantuje higienę i łatwość użytkowania. Dzięki oddychającej warstwie są komfortowe nawet przy długotrwałym noszeniu​",Lansinoh Wkładki laktacyjne jednorazowe 60 szt. - komfort i higiena,"Jednorazowe wkładki laktacyjne Lansinoh 60 szt. - superchłonne, dyskretne i wygodne. Doskonała ochrona przed przeciekaniem dla karmiących mam.",https://mamapack.pl/products/lansinoh-wkladki-laktacyjne-jednorazowe-60-szt,lansinoh-wkladki-laktacyjne-jednorazowe-60-szt,Lansinoh - Wkładki laktacyjne jednorazowe - 60 szt – mamapack,Lansinoh Wkładki laktacyjne jednorazowe 60 szt. Sprawdź szczegóły produktu i zamów online w mamapack.,False,,True,True
gid://shopify/Product/9790716510541,9790716510541,ACTIVE,AKUKU A0160 - Wkładki laktacyjne DAILY -  (60 szt.),akuku-a0160-wkladki-laktacyjne-daily-60-szt,mamapack,,"AKUKU A0160 Wkładki laktacyjne DAILY 60 szt. to jednorazowe wkładki, które zostały stworzone z myślą o karmiących mamach. Wykonane z miękkich i delikatnych materiałów, zapewniają komfort i suchość przez długi czas. Wkładki posiadają superchłonny wkład żelujący, który skutecznie zatrzymuje wilgoć z dala od skóry, a przewiewna struktura sprzyja cyrkulacji powietrza. Wyprofilowany kształt oraz szeroki pasek samoprzylepny zapobiegają przesuwaniu się wkładki, zapewniając wygodę użytkowania. Każda wkładka jest pakowana pojedynczo dla zachowania higieny​",Wkładki laktacyjne AKUKU DAILY 60 szt. - wygoda i chłonność,"Jednorazowe wkładki laktacyjne AKUKU DAILY, 60 szt. Miękkie, superchłonne i komfortowe. Doskonałe wsparcie dla karmiących mam.",https://mamapack.pl/products/akuku-a0160-wkladki-laktacyjne-daily-60-szt,akuku-a0160-wkladki-laktacyjne-daily-60-szt,AKUKU a0160 - Wkładki laktacyjne Daily - 60 szt – mamapack,"AKUKU a0160 - Wkładki laktacyjne Daily - 60 szt. to jednorazowe wkładki, które zostały stworzone z myślą o karmiących mamach.",False,,True,True
gid://shopify/Product/9790716576077,9790716576077,ACTIVE,CANPOL 26/901 - Pieluszki MUŚLINOWE - 70x70cm - (2 szt.)  - Bonjour Paris blue,canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-blue,mamapack,,"Canpol Babies 26/901 Pieluszki muślinowe Bonjour Paris to zestaw dwóch pieluszek o wymiarach 70x70 cm, wykonanych z miękkiej i przewiewnej 100% muślinowej bawełny. Dzięki swojej delikatnej strukturze, są idealne dla wrażliwej skóry noworodków, a także doskonale sprawdzają się jako okrycie podczas karmienia, ochrona ubrania rodzica przed ulewaniem czy jako podkład przy przewijaniu. Pieluszki można prać w pralce i prasować, co ułatwia utrzymanie ich w czystości. Zestaw zawiera jedną pieluszkę w jednolitym niebieskim kolorze oraz drugą z nadrukami inspirowanymi paryskimi motywami",Canpol Babies Pieluszki Muślinowe Bonjour Paris 70x70 cm - 2 szt.,"Delikatne pieluszki muślinowe Canpol Bonjour Paris 70x70 cm, 2 sztuki. 100% bawełna, idealna dla wrażliwej skóry niemowląt. Praktyczne i przewiewne.",https://mamapack.pl/products/canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-blue,canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-blue,CANPOL 26/901 - Pieluszki Muślinowe – mamapack,CANPOL 26/901 - Pieluszki Muślinowe - 70x70cm - 2 szt. - Bonjour Paris blue. Canpol Babies 26/901 Pieluszki muślinowe Bonjour Paris to zestaw dwóch,False,,True,True
gid://shopify/Product/9790716608845,9790716608845,ACTIVE,CANPOL 26/901 - Pieluszki MUŚLINOWE - 70x70cm - (2 szt.)  -Bonjour Paris pink,canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-pink,mamapack,,"Canpol Babies 26/901 Pieluszki muślinowe Bonjour Paris pink to zestaw dwóch pieluszek wykonanych z delikatnej, przewiewnej 100% muślinowej bawełny, idealnej dla wrażliwej skóry niemowląt. Pieluszki o wymiarach 70x70 cm są przeznaczone dla dzieci od pierwszego dnia życia. Świetnie sprawdzają się jako okrycie podczas karmienia piersią, do ochrony odzieży rodzica przed ulewaniem lub jako podkład przy przewijaniu. Zestaw zawiera jedną pieluszkę w różowym kolorze oraz drugą z paryskimi nadrukami. Pieluszki można prać w pralce i prasować, co ułatwia utrzymanie higieny​",Pieluszki muślinowe Canpol Bonjour Paris Pink 70x70 cm - 2 szt.,"Delikatne pieluszki muślinowe Canpol Bonjour Paris Pink, 70x70 cm, 2 szt. 100% bawełna, przewiewne i miękkie, idealne dla niemowląt od 1. dnia życia.",https://mamapack.pl/products/canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-pink,canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-pink,CANPOL 26/901 - Pieluszki Muślinowe – mamapack,CANPOL 26/901 - Pieluszki Muślinowe - 70x70cm - 2 szt. -Bonjour Paris pink. Canpol Babies 26/901 Pieluszki muślinowe Bonjour Paris pink to zestaw dwóch,False,,True,True
